chapter_name,link,qns,ans
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-3-468,A total of 1877 boys and girls participated in a dance competition. There are 499 more boys than girls. How many girls participated in the dance competition?,689
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-3-469,Drake and Nelly shared the cost of a hamper priced at $3690.50 Nelly paid $130.30 more than Drake. How much money did Drake pay for the hamper?  Notes to students:,1780.10
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-3-470,The enrolment of a school is 1900. There are 874 more girls than boys. How many boys are there in the school?,513
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-3-471,"Peter and Jake saved a total of $658. If Peter saved $108 more than Jake, how much did Jake save?",275
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-3-472,The total mass of Roy and Kevin is 195 kg. Roy's mass is 33 kg more than Kevin's mass. Find Kevin's mass.,81
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-4-473,"Adam has around 20 to 50 sweets. If he shares them equally among 8 friends, there will be a remainder of 3 sweets. If he shares them equally among 9 friends, there will be a remainder of 7 sweets. How many sweets does Adam have?",43
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-4-474,"The number of men in a hall is less than 30. If they get into groups of 4, 2 men will be left out. If they get into groups of 7, 4 men will be left out. Find the number of men in the hall.",18
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-4-475,"The number of boys in a theatre is between 50 to 100. If they get into groups 8, 7 boys will be left out. If they get into groups of 6, 3 boys will be left out. Find the possible number of boys in the theatre.  (Note to students: Separate your possible answers with a comma)","63,87"
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-4-476,"Andrew has less than 40 coins. If he puts them into stacks of 8, there will be a remainder of 4 coins. If he puts them into stacks of 10, there will be a remainder of 6 coins. Find the number of coins Andrew has.",36
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-4-477,"The number of soldiers marching in a marching contingent is between 12 to 70. If they stood in rows of 7 soldiers each, there will be 3 left over. If they stood in rows of 8 soldiers each, there will be 5 left over. Find the number of soldiers in the marching contingent.",45
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-5-478,An equal number of girls and boys took part in a dance competition. 422 boys and 288 girls didn’t make it to the next round. The number of girls who made it to the next round was thrice the number of boys. Find the total number of boys and girls who took part in the dance competition altogether.,978
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-5-479,"There was an equal number of Pine trees and Eucalyptus trees in a forest. After 621 Eucalyptus trees and 423 Pine trees were cut down, the number of Eucalyptus trees left was `1/7` of the number of Pine trees. How many trees were there in the forest at first?",1308
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-5-480,Albert and Edison had an equal amount of money. Albert spent $483 and Edison spent $780. The amount of money Albert had left with him was 4 times that of Edison’s. How much money had Albert left?,396
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-5-481,"Terry and Mike had an equal amount of money. Terry spent $208 and Mike spent $673. As a result, Terry had 6 times as much money left as Mike. Find the total amount of money Terry and Mike had left in the end.",651
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-5-482,Alvin and Simon had an equal amount of money. Alvin spent $15.90 and Simon spent $108.70 The amount of money Simon had left was15the amount of money Alvin had left. Find the amount of money Simon had at first.  Notes to students:,131.90
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-6-483,Andy bought an equal number of pens and pencils for $56. Each pen cost $1.90. Each pencil cost $1 less than a pen. How many pens did he buy?,20
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-6-484,Elvis bought an equal number of cards and marbles for $11.05 Each card cost 15 cents. Each marble cost 35 cents more than each card. How many marbles did he buy?,17
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-6-485,Bella bought an equal number of hair bands and hair clips for $110. Each hair clip cost $4.50 Each hair band cost $2 more than a hair clip. Find the amount she spent on the hair bands.,65
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-6-486,"Mary bought an equal number of bed sheets and pillow covers for $252. Each bed sheet cost $6. If each pillow cover cost $3 less than a bed sheet, find the amount she spent on the pillow covers.",84
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-6-487,Ben spent $56 on an equal number of novels and magazines. Each novel cost $2.50 and each magazine cost $1 less than each novel. How much more did he spend on the novels than the magazines?,14
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-7-488,"Magdalene and Jerry have a total of 292 marbles. Magdalene and Royston have a total of 458 marbles. If Royston’s marbles is thrice that of Jerry’s marbles, find the difference between Magdalene’s and Royston’s marbles?",40
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-7-489,"Gina, Jenny and Lawrence went on a shopping spree. Gina and Jenny spent a total of $1709. Jenny and Lawrence spent a total of $5333. Lawrence spent 5 times as much as Gina. Find the amount Jenny spent.",803
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-7-490,John and Lawrence have a total of $225. John and Jerry have a total of $540. Jerry has 312times as much money as Lawrence. Find the amount of money John has.,99
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-7-491,Charles and Dorothy have a total of $361. Charles and Peter have a total of $1221. Peter has 4`1/3` times as much money as Dorothy. What is the difference in the amount of money that Peter has compared to Charles?,1015
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-7-492,The population of town X and town Y is 3313. The total population of town X and town Z is 6325. Town Z has 5 times as many people as town Y. Find the total population of town Y and town Z.,4518
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-8-493,Vanessa paid $168 for 4 skirts and 6 pairs of shoes. Each pair of shoes cost 4 times as much as a skirt. Find the difference in price between a pair of shoes and a skirt.,18
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-8-494,Jack paid $50 for 8 peaches and 6 watermelons. Each watermelon cost 7 times as much as a peach. How much did he pay for 6 watermelons?,42
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-8-495,Henry paid $270 for 7 shirts and 6 caps. Each shirt cost 12 times as much a cap. How much more did he pay for a shirt than a cap?,33
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-8-496,Terence paid $165 for 5 calculators and 5 pens. Each calculator cost 10 times as much as a pen. Find the price of 3 calculators and 8 pens.,114
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-8-497,Sheryl paid $128 for 4 shirts and 2 pairs of shoes. Each pair of shoes cost 6 times as much as a shirt. How much did she pay for the 2 pairs of shoes?,96
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-9-498,"A group of students shared a box of chocolates among them. If each student gets 10 chocolates, there will be 8 chocolates extra. If 12 chocolates were distributed to each student, the last student of the group will receive 2 chocolates. Find the number of chocolates in the box.",98
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-9-499,"A group of boys shared a sum of money. If each boy were to receive $10, 1 boy will be short of $3. If each boy were to receive $9, there will be $4 left undistributed. What is the sum of money?",67
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-9-500,"Betty bought some marbles for her friends. If she gives each of them 14 marbles, she will need 8 more marbles. If she gives each of them 12 marbles, she will have 4 marbles left. How many marbles did she buy?",76
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-9-501,"Charles had some 10 cent coins. He put them into stacks of 19 coins each and found that one of the stacks was short of 8 coins. When he rearranged the coins so that there were 18 coins in each stack, he found that he was left with three extra coins. Find the total value of all his coins.   Notes to students:  ",20.10
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-9-502,"There are two groups of people. If they get into rows of 8, there will be 7 people short to make the last row. If they get into rows of 7, there will be 6 people extra who cannot be put into rows. If one of the groups has 5 more people than the other, find the number of people in the larger group.",51
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-10-503,John has 9 times as much money as Kenny. How much money must John give to Kenny so that each of them has $145?,116
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-10-504,"Peter has 4 times as many pins as James. If Peter gives James 144 pins, they will each have the same number of pins. Find the number of pins they have altogether.",480
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-10-505,Dorothy has 5 times as much money as David. How much money must Dorothy give to David so that each of them has $189?,126
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-10-506,Gabriel has 2 times as much money as Terence. The two boys will have an equal amount of money if Gabriel gives Terence $86. How much money do they have altogether?,516
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-10-507,A box has 6 times as much rice as a bucket. John transfers some rice from the box to the bucket so that each container became filled with 16.1 kg of rice? How much rice did John transfer from the box to the bucket?  Notes to students: ,11.5
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-11-508,There are 3 rows of pupils. Each row had 48 pupils. A teacher arranged the pupils into a marching contingent. The marching contingent was shaped in a form of a non-hollow square. Find the number of pupils along each side of the square.,12
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-11-509,David had 10 boxes of coins. There were 48 coins in each box. He used all the coins to form a square. The square was hollow and it had an equal number of coins along each side. How many coins did David use to form each side of the hollow square?,121
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-11-510,There are 154 chairs available. Harry was asked to arrange all these chairs to form a hollow square. Each side of the square must have an equal number of chairs. (a) How many chairs will be there along each side of the hollow square? (b) Find the maximum number of chairs that can be used to form the hollow square.   Notes to students:,"39,152"
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-11-511,There are some square tables in a hall. Gina used all these tables to form a hollow square with an equal number of tables on each side of the square. How many square tables did Gina use if each side of the hollow square had 4 square tables?,12
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-11-512,"Johnson had 10 stacks of 20-cent coins. There were 5 coins in each stack. He went to a shop, bought a candy for $2 and received the change in 5-cent coins. He then used all the 5-cent coins to form a hollow square which had an equal number of coins along each side. How many coins are there along 2 sides of the square? (Note: He paid for the candy by giving all the coins he had to the cashier and the cashier returned him his change in 5-cent coins)",81
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-12-513,"The total cost of a shirt and a tie was $54. Mike bought 4 such ties, 6 such shirts and a coat for $400. If the total cost of a coat and a shirt was $148, what was the cost of a tie?",18
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-12-514,The length of a big rod and a small rod is 30 metres. The length of 6 small rods and 8 big rods and a medium rod is 230 metres. The total length of a medium rod and a big rod is 32 metres. Find the total length of all 6 medium rods.,84
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-12-515,"The total mass of a table and a chair is 114 kg. The total mass of 5 such tables, 3 such chairs and a desk is 564 kg. The total mass of a table and a desk is 132 kg. Find the mass of a chair.",24
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-12-516,"A dictionary and a magazine cost $24. Cindy bought 7 such magazines, 5 such dictionaries and a textbook for $154. The total cost of a magazine and textbook was $20. How much did she pay for the dictionaries?",50
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-12-517,"The cost of a toy and a stapler was $54. Henry bought 4 such staplers, 6 such toys and a bag for $400. A bag and a toy cost $148. Find the cost of a stapler.",18
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-13-518,"3 boys have some money. Luke has $201 more than Judas. Jordan has $3127 more than the total amount of Luke and Judas. If Jordan has $4217 more than Judas, how much money does Jordan have?",5106
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-13-519,"Some clips were shared among 3 girls. Mandy has 48 clips less than Fiona. Tina has 231 clips more than the total number of clips that Mandy and Fiona have. If Tina has 1007 more clips than Mandy, find the total number of clips the 3 girls have altogether.",3239
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-13-520,"Some stamps were shared among 4 individuals. Ashley has twice as many stamps as Cole and Frank has 28 more stamps than Cole. Terry has 239 more stamps than the total number of stamps that Ashley, Cole and Frank have. If Terry has 779 more stamps than Ashley, find the total number of stamps that Terry has.",1291
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-13-521,"David has three times as much money as Tom. John has $380 more than David. If Mary has $676 more than the total of Tom and John and she also has $1879 more than David, how much money do they have altogether?",10489
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-13-522,"Town X has half as many people as Town W. Town W has 480 less people than Town Y. Town Z has 360 more people than the total number of people in Town W, X and Y. The number of people in Town Z is 14184 more than Town X. How many more people are there in Town Z than Town Y.",10368
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-14-523,`2/7` of the total number of pupils are Chinese. There are 288 more pupils of other races than Chinese. What is the enrolment of the school?,672
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-14-524,`4/13` of the fruits at a fruit stall are oranges and the rest are pineapples. There are 575 more pineapples than oranges. Find the total number of fruits at the fruit stall.,1495
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-14-525,"`1/9` of the passengers on board a plane are females. If there are 581 more males than females, how many passengers are there on board the plane?",747
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-14-526,`3/8` of the passengers on board a train are children. There are 2308 more adults than children. Find the total number of passengers on board the train.,9232
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-14-527,"`7/9` of the spectators at a basketball match are males. If there are 8820 spectators, find the number of female spectators at the basketball match.",1960
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-15-528,"A jar has some sweets. The number of sweets in the jar can be represented by a 2-digit number. When this 2-digit number is divided by 12, it gives a remainder of 10. It also gives a remainder of 22 when divided by 30. Find the number of sweets in the jar.",82
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-15-529,"A jar has some sweets. The number of sweets in the jar can be represented by a 2-digit number. When this 2-digit number is divided by 3, it gives a remainder of 1. It also gives a remainder of 1 when divided by 4. Find all the possible number of sweets in the jar.","13,25,37,49,61,73,85,97"
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-15-530,"A jar has some cookies. The number of cookies in the jar is a 2-digit number. When this 2-digit number is divided by 20, it gives a remainder of 17. It also gives a remainder of 7 when divided by 15. Find all the possible number of cookies in the jar.","37,97"
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-15-531,"A jar has some cookies. The number of cookies in the jar is a 2-digit number. When this 2-digit number is divided by 9 , it gives a remainder of 6. It also gives a remainder of 3 when divided by 15. What are all the possible 2-digit numbers that could represent the number of cookies in the jar?","33,78"
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-15-532,"A jar has some cookies. The number of cookies in the jar is a 2-digit number. When this 2-digit number is divided by 6 , it gives a remainder of 3. It also gives a remainder of 7 when divided by 8. Find all the possible number of cookies in the jar.","15,39,63,87"
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-16-534,"The mass of 5 similar tables and 7 similar chairs is 700 kg. If the total mass of 1 table and 1 chair is 120 kg, find the total mass of 6 similar tables and 13 chairs.",1070
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-16-535,The total cost of a hat and a coat is $166. The total cost of 3 similar hats and 6 similar coats is $918. Find the total cost of 4 hats and 2 coats.,384
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-16-536,"There are 240 beads in a long chain and a short chain. The total number of beads in 2 long chains and 9 short chains is 1152. If each long chain has an equal number of beads and each short chain has an equal number of beads, how many more beads has a long chain compared to a short chain?",48
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-16-537,The total cost of 8 magazines and 4 dictionaries is $86. The total cost of 2 magazines and 2 dictionaries is $26. Find the total cost of 9 magazines and 8 dictionaries.  Notes to students: ,112.50
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-16-538,"There are some men and women in a factory A man and a woman have a total monthly salary of $800. 5 men and 3 women receive a total monthly salary of $3600. If there are 15 women and twice as many men, how much was the total salary paid out to the men and women for 2 months altogether?",42000
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-17-539,Adam had some money. He spent $62 on a calculator and $460 on a pair of shoes. He gave `3/5` of his money to his sister. He found that he had `1/10` of his money left. How much money did he have at first?,1740
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-17-540,There are some fruits at a fruit stall. 12of the fruits at the fruit stall are watermelons. 16of the fruits are oranges. The remaining fruits at the stall comprises of 153 coconuts and 89 peaches. Find the total number of fruits at the fruit stall.,726
Whole Numbers & Fractions,https://www.singaporemathguru.com/question/primary-5-problem-sums-word-problems-whole-numbers-and-fractions-time-for-a-little-challenge-whole-numbers-amp-fractions-exercise-17-541,There are apples of different sizes at a fruit stall. `3/16` of the apples at the fruit stall are small and `3/4` of them are large. The remaining 68 apples are medium. How many apples are there at the fruit stall?,1088
